id,circ_mv,up_limit
603896.SH,388557.9107,21.74
603897.SH,459319.3902,24.78
603898.SH,267393.358,9.82
603900.SH,174322.6061,5.9
603901.SH,343526.8821,7.95
603903.SH,121584.555,6.79
603906.SH,528348.7743,10.75
603908.SH,189813.078,23.13
603909.SH,220008.1302,9.56
603912.SH,423690.9212,9.25
603915.SH,766290.1042,12.96
603916.SH,292538.6268,7.87
603917.SH,220147.2,12.28
603918.SH,415669.4905,13.01
603919.SH,901908.2747,19.88
603922.SH,438323.2,27.17
603926.SH,196250.314,9.54
603928.SH,206781.12,8.86
603929.SH,547908.48,29.23
603931.SH,433041.6846,24.56
603933.SH,303222.6241,16.61
603936.SH,458929.7469,8.44
603937.SH,171491.113,9.34
603938.SH,385302.8685,11.32
603948.SH,318316.2782,22.99
603949.SH,234378.8805,12.66
603950.SH,560746.284,19.29
603955.SH,234117.0,19.59
603956.SH,254995.3466,5.68
603958.SH,279684.0,15.16
603960.SH,479035.5633,20.6
603966.SH,260053.9163,8.17
603967.SH,323440.0404,10.48
603968.SH,181169.28,10.13
603969.SH,523195.1082,6.93
603970.SH,359116.979,15.07
603976.SH,228919.9506,17.19
603977.SH,717534.3113,12.5
603978.SH,289199.1896,15.74
603980.SH,270733.344,4.49
603982.SH,200997.1199,8.39
603983.SH,1283601.0,36.21
603985.SH,454524.6011,11.7
603987.SH,297454.5893,7.68
603988.SH,511089.6,24.04
603989.SH,601695.9045,17.41
603990.SH,397554.9848,12.98
603991.SH,374165.69,57.15
603992.SH,766240.826,20.45
603995.SH,638733.1156,19.67
603997.SH,1440794.7623,12.56
603998.SH,405806.343,10.34
603999.SH,315648.0,6.36
605001.SH,241624.89,7.35
605003.SH,187770.0,19.48
605005.SH,624758.0,17.11
605006.SH,369605.6746,7.01
605007.SH,472222.5977,13.02
605008.SH,722035.5853,12.75
605009.SH,566469.1135,41.18
605011.SH,783395.8,22.19
605016.SH,557000.9536,19.72
605018.SH,388274.345,9.26
605020.SH,718809.842,21.78
605028.SH,263040.0,18.39
605033.SH,316908.8,23.44
605050.SH,461780.9426,10.69
605055.SH,201080.0,5.23
605056.SH,501021.4317,13.77
605058.SH,290850.2383,22.47
605060.SH,449666.448,21.18
605066.SH,286386.8813,6.6
605068.SH,198297.3863,13.41
605069.SH,61437.7329,8.22
605077.SH,405724.5796,15.18
605080.SH,362993.2746,28.89
605081.SH,113360.3191,11.4
605086.SH,497996.8,31.02
605088.SH,412375.3522,25.88
605089.SH,313536.0,25.96
605098.SH,426680.4358,40.47
605099.SH,810182.25,22.79
605100.SH,218872.416,14.66
605108.SH,561340.0,23.17
605111.SH,1283377.632,34.64
605116.SH,758450.988,21.02
605118.SH,780034.256,23.42
605122.SH,168389.858,11.09
605123.SH,604642.7511,58.09
605128.SH,435138.963,39.57
605133.SH,439181.4755,26.07
605136.SH,287128.7445,8.66
605138.SH,286114.6442,5.84
605151.SH,223360.0085,17.4
605155.SH,188530.1477,11.04
605158.SH,534433.9,11.9
605162.SH,263937.4607,7.05
605166.SH,330403.9699,11.79
605167.SH,403264.86,10.23
605168.SH,613055.7953,34.01
605169.SH,123908.0946,10.45
605177.SH,188577.5702,18.91
605178.SH,167338.1976,16.86
605179.SH,731023.0,21.75
605180.SH,191477.0,12.79
605183.SH,676641.8769,18.16
605186.SH,244120.0,20.42
605188.SH,326091.64,7.65
605189.SH,174927.0734,13.08
605196.SH,604882.8447,12.65
605198.SH,732882.024,30.59
605199.SH,683785.8572,20.87
605208.SH,242505.9,8.62
605218.SH,435882.9261,23.93
605222.SH,597880.3874,16.16
605228.SH,395513.2654,10.49
605255.SH,159555.2,13.62
605258.SH,250888.0,32.87
605259.SH,258720.0,16.54
605266.SH,284263.7506,23.31
605268.SH,357520.0,8.88
605277.SH,450564.6995,16.1
605286.SH,479976.0,32.04
605287.SH,157920.0,12.74
605288.SH,224636.5184,35.74
605289.SH,258059.925,28.46
605296.SH,1362546.0519,29.55
605298.SH,225829.396,13.75
605299.SH,337373.0776,9.59
605300.SH,462011.55,13.18
605303.SH,115929.6964,8.25
605305.SH,602494.2,31.14
605318.SH,265539.7071,23.46
605319.SH,452791.2744,23.02
605336.SH,222295.8894,14.12
605337.SH,411788.0896,12.01
605338.SH,401264.0,18.4
605339.SH,674622.0794,17.8
605358.SH,1490432.3602,24.82
605365.SH,722898.5414,16.34
605366.SH,322473.0097,5.82
605368.SH,735241.035,12.21
605369.SH,438540.7289,31.01
605376.SH,726724.8,31.02
605377.SH,578092.9329,13.82
605378.SH,394073.036,25.8
605388.SH,343476.848,6.53
605389.SH,380047.9936,28.49
605398.SH,303303.3305,21.68
605399.SH,328140.4454,12.0
605488.SH,448778.4647,23.45
605500.SH,272675.2,7.46
605507.SH,572366.9868,20.79
605555.SH,306542.7195,25.17
605566.SH,116478.5076,21.16
605567.SH,164000.0,9.46
605577.SH,571111.1118,14.75
605580.SH,338240.0,13.04
605588.SH,277047.3362,43.2
605598.SH,573276.7279,28.83
605599.SH,800333.3562,11.72
688001.SH,1161099.9376,31.32
688003.SH,772831.24,47.81
688004.SH,113244.432,17.63
688005.SH,923645.8921,35.72
688006.SH,1016583.904,20.34
688007.SH,627850.9952,17.11
688010.SH,490997.3055,35.99
688011.SH,140000.0,17.59
688013.SH,138451.4536,21.0
688015.SH,334719.6363,22.07
688016.SH,1297703.5678,126.31
688020.SH,258384.3637,39.16
688021.SH,72822.2723,11.88
688022.SH,196280.2096,14.28
688023.SH,405404.3447,47.74
688025.SH,435421.4068,56.88
688026.SH,168328.2912,14.7
688028.SH,268056.7419,23.26
688029.SH,1221383.9378,79.99
688030.SH,245656.4463,17.22
688031.SH,357758.94,47.03
688032.SH,1244457.6564,123.65
688033.SH,291781.0713,6.47
688035.SH,328714.019,48.67
688038.SH,148259.7116,14.54
688039.SH,267257.5739,30.01
688045.SH,108873.2576,36.0
688046.SH,258788.4821,15.49
688048.SH,357655.3224,41.56
688049.SH,437733.2595,49.1
688051.SH,143531.904,22.98
688052.SH,1085550.6314,142.56
688053.SH,114286.1058,32.46
688055.SH,1193333.3572,4.5
688056.SH,177399.9698,32.51
688057.SH,288420.0,12.82
688058.SH,193472.3022,30.72
688059.SH,250393.7004,49.49
688060.SH,194355.8607,40.09
688061.SH,111318.5667,31.64
688062.SH,343822.28,22.01
688063.SH,892862.3071,45.13
688066.SH,468992.9186,22.57
688067.SH,106624.0,19.37
688068.SH,614771.7524,86.5
688069.SH,158539.0,17.02
688070.SH,292779.94,40.19
688071.SH,233171.741,32.56
688073.SH,196110.2042,56.28
688075.SH,468045.9708,43.52
688076.SH,1102636.5008,60.61
688077.SH,254829.1499,25.39
688078.SH,172683.517,29.32
688079.SH,306795.5475,9.78
688080.SH,228866.8584,38.52
688081.SH,159505.92,18.58
688083.SH,958421.3159,96.96
688084.SH,199317.5933,66.16
688085.SH,479515.3226,22.93
688087.SH,563020.1163,36.6
688088.SH,1468283.664,44.69
688089.SH,291511.3958,21.64
688090.SH,334390.4005,43.79
688091.SH,723682.1077,42.47
688092.SH,157360.3203,23.53
688093.SH,469584.7859,21.89
688095.SH,573417.255,76.62
688096.SH,118082.41,9.55
688097.SH,1121923.8694,30.38
688098.SH,202447.492,6.11
688101.SH,407710.817,15.04
688102.SH,341739.3744,10.04
688103.SH,348473.5996,45.24
688105.SH,788437.4753,24.14
688106.SH,764897.8719,19.64
688107.SH,1035794.7643,31.52
688108.SH,378312.24,11.16
688109.SH,172033.8986,27.13
688110.SH,1084838.6564,30.0
688112.SH,415193.6496,32.03
688113.SH,175290.1556,33.58
688114.SH,903259.6183,52.91
688115.SH,166113.909,48.23
688116.SH,1220729.5984,43.16
688117.SH,262272.4911,28.51
688118.SH,174502.3624,22.8
688119.SH,204597.0,4.42
688121.SH,141578.667,12.31
688123.SH,999786.7663,79.85
688125.SH,84256.3888,46.8
688127.SH,958791.5272,29.3
688128.SH,792415.5,23.77
688129.SH,181922.988,18.7
688130.SH,70140.0703,29.2
688131.SH,701221.0572,40.68
688132.SH,167951.3715,18.97
688133.SH,292533.3821,22.02
688135.SH,313884.4224,19.31
688136.SH,344981.808,22.56
688137.SH,104005.9223,39.07
688138.SH,570952.0,25.68
688139.SH,987242.5373,37.84
688141.SH,835917.6661,37.61
688143.SH,195000.0743,25.16
688146.SH,380711.2656,32.76
688147.SH,230813.4188,29.62
688148.SH,229577.8739,5.64
688150.SH,348132.0208,24.89
688151.SH,145976.9228,17.47
688152.SH,150634.3992,58.2
688153.SH,337873.44,36.35
688155.SH,457558.8428,44.59
688156.SH,129216.2634,15.85
688157.SH,385379.1402,42.62
688158.SH,498002.7181,15.61
688159.SH,247534.6365,33.43
688160.SH,518280.0,72.0
688161.SH,928800.0,28.3
688162.SH,150049.86,29.87
688163.SH,72991.94,20.24
688166.SH,1225575.74,35.17
688167.SH,521938.6749,71.94
688168.SH,316796.8211,48.22
688170.SH,161220.375,25.2
688171.SH,78819.9306,19.0
688172.SH,1154701.8231,23.81
688173.SH,236737.6782,12.34
688175.SH,90594.336,19.46
688176.SH,242099.8099,7.9
688177.SH,739546.88,21.89
688178.SH,101572.4236,14.82
688179.SH,389171.6054,16.07
688181.SH,397527.45,36.04
688182.SH,650400.0,19.96
688184.SH,135555.9137,16.14
688185.SH,632547.0635,68.52
688186.SH,347499.6789,19.5
688187.SH,1217005.1392,53.21
688189.SH,165737.6,7.5
688190.SH,1091400.0,109.66
688191.SH,251545.9487,19.92
688192.SH,726320.4047,47.52
688193.SH,100213.0718,41.62
688195.SH,479112.4,45.08
688196.SH,371520.0,37.0
688197.SH,152911.0356,33.62
688198.SH,1466418.4146,128.4
688199.SH,222332.3791,16.97
688201.SH,237184.1104,9.78
688202.SH,361058.5328,33.53
688203.SH,108898.314,11.38
688205.SH,529267.3854,99.06
688206.SH,311625.0685,21.32
688207.SH,231010.9823,16.04
688209.SH,501215.6775,20.54
688210.SH,201886.2778,22.62
688211.SH,179163.9717,33.55
688212.SH,541579.094,47.05
688215.SH,100668.568,24.01
688216.SH,202338.08,23.68
688217.SH,100652.3246,22.27
688218.SH,238508.069,24.54
688219.SH,480613.7142,12.29
688220.SH,1151112.7661,63.07
688221.SH,336746.209,11.14
688222.SH,456775.2,14.21
688225.SH,297454.3434,19.86
688226.SH,389857.6417,31.38
688227.SH,153832.2744,30.19
688228.SH,269532.8141,49.93
688229.SH,162859.2,45.5
688230.SH,128772.0,53.57
688231.SH,164256.9418,15.95
688232.SH,452264.3205,32.16
688233.SH,364454.275,26.41
688234.SH,1257104.6371,58.22
688236.SH,89602.9715,14.11
688237.SH,95005.914,25.97
688238.SH,208634.1693,5.6
688239.SH,559665.8334,46.54
688244.SH,120248.5063,30.47
688246.SH,217248.7836,27.3
688247.SH,138194.2736,11.89
688248.SH,673094.8,36.14
688251.SH,78625.1306,18.85
688252.SH,448190.4541,29.7
688253.SH,240149.2732,43.04
688255.SH,195936.6356,33.68
688257.SH,207712.8127,19.72
688258.SH,380507.7664,36.2
688259.SH,266133.2787,39.98
688260.SH,154920.0,16.19
688261.SH,303492.318,46.0
688262.SH,672772.3788,31.4
688265.SH,107123.6847,26.66
688267.SH,193885.6717,26.83
688268.SH,515517.0859,52.66
688269.SH,294998.928,28.09
688270.SH,464714.5245,39.05
688272.SH,117192.0,19.15
688273.SH,78072.7948,26.27
688275.SH,423068.4718,58.56
688276.SH,950998.8178,27.96
688277.SH,402205.7854,11.16
688279.SH,986568.1112,202.2
688280.SH,184323.6784,5.04
688281.SH,409488.801,103.12
688283.SH,199195.3604,28.02
688285.SH,252114.2417,8.21
688286.SH,328254.3959,69.22
688288.SH,146336.2597,18.23
688289.SH,1179335.7122,24.96
688290.SH,238742.9645,47.29
688291.SH,60128.7262,22.16
688292.SH,159786.2615,22.03
688293.SH,272790.4014,42.85
688295.SH,248509.6586,21.1
688296.SH,108467.0916,12.72
688297.SH,1017495.7985,46.43
688298.SH,560246.4,34.5
688299.SH,382062.7721,16.84
688300.SH,1238179.7096,79.67
688301.SH,1366679.1004,116.94
688302.SH,191483.5005,32.9
688303.SH,1193844.3638,26.75
688305.SH,637778.9235,75.72
688306.SH,356755.2936,9.28
688307.SH,133153.1175,29.28
688308.SH,265324.2341,20.59
688309.SH,95772.8474,14.88
688310.SH,169377.8641,12.43
688311.SH,483897.0015,35.02
688312.SH,415135.9042,34.98
688313.SH,707473.1898,20.33
688314.SH,222514.0921,33.3
688315.SH,466144.0,13.85
688316.SH,105819.7837,36.89
688317.SH,301495.9004,19.25
688319.SH,428112.2208,12.67
688320.SH,453997.0358,51.06
688321.SH,682243.506,20.68
688322.SH,1280439.7688,56.89
688323.SH,197460.2457,13.27
688325.SH,173172.913,56.08
688326.SH,572725.1137,86.94
688327.SH,825705.7283,13.6
688328.SH,126193.6101,16.86
688329.SH,68980.73,15.8
688330.SH,343280.0,30.07
688331.SH,396124.1036,30.76
688332.SH,552468.5826,157.18
688333.SH,1041687.4953,47.44
688334.SH,242753.7278,19.08
688335.SH,117835.5352,9.91
688336.SH,1228020.5139,24.12
688337.SH,245190.5616,44.51
688338.SH,241473.96,27.85
688339.SH,376956.2219,29.92
688343.SH,1115504.1466,54.44
688345.SH,169900.0,21.12
688348.SH,355469.6231,54.77
688349.SH,510254.2877,33.16
688350.SH,147435.1695,14.87
688351.SH,214259.5558,20.82
688352.SH,386872.2072,13.26
688353.SH,131092.6821,25.99
688355.SH,198453.6713,19.61
688356.SH,307984.2546,63.0
688357.SH,205119.718,25.27
688358.SH,259007.6805,28.4
688359.SH,356983.223,47.69
688360.SH,321324.4017,21.9
688362.SH,940755.8798,39.85
688365.SH,531003.3809,16.45
688366.SH,1080480.7286,67.84
688367.SH,124426.932,17.4
688368.SH,767954.6537,94.97
688369.SH,195539.0294,21.34
688370.SH,81898.3452,22.63
688371.SH,180507.2893,17.47
688372.SH,492533.7788,74.51
688373.SH,171856.3145,5.83
688375.SH,1169140.2118,54.44
688376.SH,161624.3171,38.99
688377.SH,365000.625,23.53
688378.SH,406456.2857,24.58
688379.SH,184876.862,25.1
688380.SH,428414.22,36.48
688381.SH,320104.9216,21.58
688382.SH,543213.1131,16.27
688383.SH,423854.44,51.12
688386.SH,204120.0,35.88
688387.SH,743146.25,6.65
688388.SH,569880.5804,16.5
688389.SH,602879.4221,17.18
688390.SH,923041.2672,46.25
688391.SH,154881.404,33.7
688392.SH,247367.8702,44.02
688393.SH,156445.1927,20.66
688395.SH,142366.6517,20.24
688398.SH,211948.9456,15.28
688399.SH,344780.7789,75.65
688400.SH,496465.1215,24.91
688401.SH,271113.9658,28.78
688403.SH,458540.3259,9.82
688408.SH,1361036.9058,83.66
688409.SH,862212.0968,58.97
688410.SH,231504.3756,12.24
688416.SH,154351.615,41.02
688418.SH,553530.99,35.04
688419.SH,66585.0695,36.17
688420.SH,69616.469,25.06
688425.SH,601528.499,4.92
688426.SH,115955.6493,37.13
688428.SH,288384.4533,13.4
688429.SH,183221.338,19.72
688432.SH,513148.8802,12.42
688433.SH,441985.7012,27.52
688435.SH,126122.2517,33.74
688439.SH,528350.0236,56.77
688443.SH,260695.6343,29.0
688448.SH,129621.1546,32.98
688455.SH,145431.067,13.3
688456.SH,333266.9,38.9
688458.SH,254364.0792,35.64
688459.SH,158026.4712,10.93
688466.SH,159931.6135,16.07
688468.SH,257511.336,7.88
688475.SH,1146600.0,34.39
688478.SH,267001.5343,32.58
688479.SH,95268.1606,18.97
688480.SH,160317.7555,30.37
688484.SH,961385.6372,41.4
688485.SH,69886.2549,10.0
688486.SH,467764.4017,97.42
688488.SH,301701.2733,8.9
688489.SH,159684.1915,38.76
688496.SH,181314.5472,9.7
688498.SH,785128.4344,163.8
688499.SH,331888.9792,24.7
688500.SH,213019.2947,35.98
688501.SH,159007.732,15.97
688502.SH,370137.6046,264.12
688503.SH,850931.354,60.24
688505.SH,505216.7631,8.74
688507.SH,280370.8079,69.25
688508.SH,514605.246,48.13
688509.SH,138525.192,4.45
688510.SH,384731.7033,18.24
688511.SH,145733.5479,17.74
688512.SH,299507.9984,11.32
688513.SH,515474.1875,35.84
688515.SH,420232.2892,104.68
688516.SH,1119532.0761,47.81
688517.SH,169946.8009,15.48
688518.SH,489011.0995,17.65
688519.SH,477595.7444,24.59
688523.SH,150855.1216,21.95
688526.SH,586389.0944,15.49
688528.SH,135408.0,9.96
688529.SH,255782.2955,18.35
688531.SH,330380.1447,55.39
688533.SH,539024.0731,40.61
688535.SH,407816.786,97.25
688536.SH,1054844.487,98.9
688538.SH,1253987.3881,2.7
688539.SH,235756.9536,28.13
688543.SH,419642.2019,61.15
688550.SH,533629.4513,36.66
688551.SH,222915.5898,32.59
688552.SH,130357.6823,18.85
688553.SH,421584.2647,16.98
688556.SH,547315.775,12.38
688557.SH,188675.9311,22.84
688558.SH,262284.0,24.48
688559.SH,626011.938,37.55
688560.SH,230088.0923,14.38
688562.SH,238825.26,17.42
688565.SH,79057.44,6.61
688566.SH,438548.4721,26.38
688567.SH,1323538.5075,13.43
688569.SH,407008.0644,23.66
688570.SH,330539.77,21.71
688571.SH,260899.7985,7.57
688575.SH,891898.2136,19.22
688576.SH,153885.1026,73.14
688577.SH,295436.897,46.14
688579.SH,334808.37,10.42
688580.SH,254081.2271,32.71
688581.SH,219594.6904,68.45
688582.SH,1201555.226,59.04
688585.SH,251294.3565,7.64
688586.SH,692421.7615,10.46
688588.SH,510412.7638,15.28
688589.SH,290824.6608,29.4
688590.SH,362021.5381,17.3
688593.SH,630992.8553,23.45
688595.SH,420155.4964,36.36
688596.SH,982048.3704,40.85
688597.SH,231286.8028,11.72
688598.SH,375854.7234,23.24
688600.SH,174986.3285,15.44
688601.SH,513379.968,47.22
688606.SH,494553.9735,76.93
688607.SH,112628.8965,15.77
688609.SH,457500.0,11.5
688611.SH,357178.64,39.78
688613.SH,228946.6254,20.16
688616.SH,174355.6736,11.99
688618.SH,207990.4327,23.52
688619.SH,148164.9956,9.86
688620.SH,210126.6384,11.46
688621.SH,405776.0,43.44
688622.SH,398916.3566,69.47
688623.SH,93740.9332,61.58
688625.SH,492998.8038,44.66
688626.SH,452160.0,34.44
688628.SH,376370.1426,40.8
688629.SH,623961.2779,40.22
688630.SH,762251.7828,68.24
688631.SH,493984.3584,100.8
688633.SH,385285.3894,33.65
688636.SH,298016.7755,31.39
688639.SH,610834.0752,32.58
688655.SH,130722.2,12.26
688656.SH,539148.7044,109.18
688658.SH,630900.0,17.32
688659.SH,99680.0,7.81
688660.SH,1197333.3932,11.21
688661.SH,379122.978,39.84
688662.SH,273544.0,39.32
688663.SH,289416.6,25.74
688665.SH,354354.0,44.59
688667.SH,188751.626,43.49
688668.SH,681440.0212,63.72
688669.SH,177146.6676,18.02
688670.SH,139462.4,14.21
688677.SH,463881.444,46.09
688678.SH,342618.3409,17.84
688679.SH,115491.845,10.92
688680.SH,242146.5767,37.2
688681.SH,105088.68,12.44
688682.SH,223245.4067,38.26
688683.SH,276527.0695,22.04
688685.SH,476708.6144,40.78
688686.SH,822522.3767,79.04
688687.SH,358128.5641,25.51
688689.SH,253939.1779,24.24
688690.SH,656602.8079,20.02
688696.SH,714000.0,126.18
688697.SH,502086.7179,18.8
688698.SH,1009951.0592,57.32
688699.SH,341200.384,38.51
688700.SH,721832.8898,30.56
688701.SH,65795.9123,6.23
688707.SH,495004.2195,12.04
688711.SH,328906.0658,19.28
688718.SH,164719.1608,11.74
688722.SH,255704.0332,14.02
688733.SH,392758.0235,23.57
688737.SH,112749.6832,19.84
688739.SH,452898.1802,29.33
688766.SH,1105417.0962,126.85
688767.SH,336000.0011,38.24
688768.SH,322504.5156,49.52
688776.SH,508318.2351,58.56
688779.SH,924095.8507,5.9
688786.SH,280889.3396,28.86
688787.SH,655855.357,130.8
688788.SH,328664.5509,36.35
688789.SH,1098959.9572,75.1
688793.SH,235490.4481,35.88
688798.SH,920336.6642,83.27
688799.SH,374543.4,48.1
688800.SH,998045.1999,79.46
301261.SZ,157623.2154,50.48
688603.SH,246571.5364,87.77
301370.SZ,318244.8355,12.34
301381.SZ,402097.209,26.57
301393.SZ,135624.012,46.52
688638.SH,58556.2503,32.52
301272.SZ,98277.5045,38.86
301456.SZ,118491.7043,26.3
301329.SZ,128040.384,25.46
301503.SZ,99616.16,38.64
688627.SH,524375.1585,84.25
301505.SZ,129743.7192,27.88
688563.SH,623863.5861,64.91
688610.SH,76423.7449,39.12
301512.SZ,88608.6514,44.18
688602.SH,160125.6967,7.82
301499.SZ,82572.7199,30.22
301468.SZ,151469.7801,24.56
688450.SH,76115.6848,24.83
301446.SZ,49504.0,23.71
301515.SZ,103821.6025,21.36
301172.SZ,169661.478,30.55
688612.SH,525296.9636,31.68
688651.SH,97776.8519,38.53
301519.SZ,100149.6875,16.04
688646.SH,206801.6359,43.81
301371.SZ,206781.755,44.51
603119.SH,457709.4393,24.64
301509.SZ,138277.6415,30.35
301518.SZ,86116.3723,18.74
301362.SZ,108977.91,45.32
300904.SZ,114334.7896,72.06
301487.SZ,514489.4915,23.76
688671.SH,74136.2643,20.53
301348.SZ,306835.6101,28.72
301372.SZ,75288.5142,23.1
301510.SZ,645762.8582,28.43
688548.SH,642547.1517,11.77
301498.SZ,1476751.8098,94.91
688592.SH,102101.2386,43.68
301511.SZ,544440.12,14.57
688573.SH,72486.6101,18.07
301533.SZ,78331.4739,36.04
688693.SH,115431.4371,37.91
301418.SZ,91340.9444,38.52
301469.SZ,74670.9428,27.14
301421.SZ,202321.771,54.22
603275.SH,137378.6595,35.45
688591.SH,550416.8203,39.61
301528.SZ,114961.39,45.48
301525.SZ,273583.829,68.38
603270.SH,131320.8506,21.07
301507.SZ,129653.8694,14.52
301251.SZ,178549.7806,42.86
688549.SH,461611.0552,9.83
301529.SZ,122708.7648,34.74
603075.SH,74378.59,20.69
301550.SZ,426874.2407,92.4
301548.SZ,91999.2162,47.4
688716.SH,257964.5269,44.12
301500.SZ,166494.7919,21.04
301520.SZ,81230.1746,45.02
603276.SH,85146.5099,14.34
301558.SZ,172089.1901,9.95
688719.SH,188012.8414,31.5
688657.SH,145442.2258,44.06
301559.SZ,129150.0,17.62
301517.SZ,191230.1034,56.56
603193.SH,253483.9782,27.89
603273.SH,86385.9944,17.6
301489.SZ,213930.1456,74.14
001378.SZ,136279.6913,23.61
301555.SZ,106073.8665,27.4
603107.SH,336642.4789,17.48
001376.SZ,283787.2132,15.14
603062.SH,113382.5904,38.43
001326.SZ,63209.8013,34.0
688648.SH,143367.5072,26.59
001306.SZ,85095.0,59.18
688653.SH,367338.5257,14.7
301568.SZ,185382.8779,52.49
688652.SH,563994.78,66.9
301508.SZ,181098.4392,37.93
601083.SH,174902.12,10.07
688720.SH,209410.7009,45.47
301516.SZ,114035.0884,20.59
001239.SZ,153672.0,15.28
301459.SZ,77440.0,46.43
603231.SH,167581.4536,16.97
301413.SZ,382104.9681,69.71
603373.SH,124115.0551,30.82
001358.SZ,99843.6427,25.29
601096.SH,667048.4756,4.6
301526.SZ,466258.4504,4.12
603004.SH,114521.6,21.73
301578.SZ,80221.323,56.0
301566.SZ,317263.4198,19.32
688717.SH,314412.6935,57.28
603325.SH,209942.004,78.98
001387.SZ,57247.736,15.17
603312.SH,110590.4015,35.12
301567.SZ,71910.0,49.64
601033.SH,200700.0,14.98
001379.SZ,98000.0,22.4
301577.SZ,61733.409,70.8
603375.SH,69218.4023,39.09
603082.SH,107329.7802,36.27
301502.SZ,57954.531,52.09
688709.SH,212226.5729,34.32
301589.SZ,292376.0448,199.06
688584.SH,100130.2909,21.89
301591.SZ,71691.27,41.22
603341.SH,187152.0,44.7
301588.SZ,46310.8793,23.24
688695.SH,53601.5074,34.12
301538.SZ,96040.0,84.96
603344.SH,107964.6939,24.7
001359.SZ,118269.0,28.52
301536.SZ,279857.2853,96.26
001389.SZ,200971.53,61.62
301587.SZ,69033.4425,27.52
688691.SH,185691.0,84.85
301539.SZ,64454.0,21.36
688530.SH,54223.1884,20.9
301596.SZ,139049.1161,115.56
301392.SZ,137430.0,69.96
300784.SZ,73674.4,63.24
688692.SH,510218.4,400.72
301565.SZ,119179.86,24.72
301580.SZ,101502.7236,64.93
603381.SH,107619.503,23.07
603350.SH,91727.0,36.0
603285.SH,81640.0,23.18
301603.SZ,96414.784,47.98
301552.SZ,71525.0109,64.76
301606.SZ,124552.2734,51.04
603391.SH,85351.3047,43.46
301608.SZ,107597.4837,81.06
688721.SH,128613.2895,63.1
603310.SH,114393.5498,18.93
301611.SZ,313686.2767,66.04
301571.SZ,134860.0281,48.49
603207.SH,107205.8517,32.62
301586.SZ,97575.7835,61.75
001277.SZ,74537.0,43.93
688710.SH,87618.1708,40.92
301607.SZ,78176.6912,43.24
301600.SZ,373815.0,241.86
603091.SH,86901.4795,49.25
301551.SZ,172482.7559,61.26
688615.SH,346713.2111,226.06
301618.SZ,125770.77,97.49
001279.SZ,141513.4486,43.84
301522.SZ,238092.2389,42.2
301556.SZ,149717.0851,103.44
301592.SZ,230510.0,163.04
301626.SZ,183041.9545,102.0
301613.SZ,122368.5534,66.9
688726.SH,138130.124,51.52
301628.SZ,166825.932,100.25
301633.SZ,109578.24,96.96
603205.SH,104836.4275,41.67
688750.SH,154143.8292,24.48
301631.SZ,150125.1239,144.64
603395.SH,181492.3434,53.57
688449.SH,275622.8023,51.83
301622.SZ,187193.852,80.63
688708.SH,204300.1996,71.02
301617.SZ,112799.6602,57.34
688605.SH,309268.8374,101.52
301585.SZ,80092.3834,52.0
301598.SZ,92291.95,78.31
603194.SH,176542.1487,38.83
001391.SZ,665282.546,9.46
301581.SZ,115720.0,70.26
603072.SH,280089.5781,43.26
